ID,Author,average_rate,first_genre
13356,Adrian Hon,,
13357,Lisa Voisin,,
13358,A.M. Dellamonica,,
13359,Sarah Arthur,,
13360,D.M. Armstrong,,
13361,U.T. Place,,
13362,John Smart,,
13363,John David Anderson,,
13364,D.R. Erickson,,
13365,Adi Shankara,,
13366,Ibn Arabi,,
13367,Ivan Aguéli,,
13368,Jackson Burnett,,
13369,Leslie A. Gordon,,
13370,Ta`Mara Hanscom,,
13371,Ian  Fletcher,,
13372,Erik Reinert,,
13373,Ha-Joon Chang,,
13374,Patrick  Malloy,,
13375,Haley Whitehall,,
13376,Stephanie Fournet,,
13377,Penny Reid,,
13378,William Tyler Davis,,
13379,Meg Cowley,,
13380,Joanna Penn,,
13381,Alison Croggon,,
13382,Rachel aaron,,
13383,Jason Odell Williams,,
13384,Norman Lear,,
13385,Mike Nichols,,
13386,Patrick Rutigliano,,
13387,Rahiem Brooks,,
13388,S.R. Mallery,,
13389,O.Henry,,
13390,Taryn Hayes,,
13391,Charlotte M. Mason,,
13392,Patricia St. John,,
13393,Chantal Noordeloos,,
13394,Marc Pastor,,
13395,Manuel de Pedrolo,,
13396,Anna Bradley,,
13397,Allison Hawn,,
13398,Sheryn MacMunn,,
13399,Paula McLain,,
13400,Kate Jacobs,,
13401,Ian  James,3.98,fantasy
13402,Christopher  Fisher,,
13403,Sissel Chipman,,
13404,Suanne Laqueur,3.97,history
13405,M.J. Cates,,
13406,M.G. King,,
13407,Ellen Raskin,,
13408,Samih Al-Qasim,3.9,religion
13409,Mahmoud Darwish,,
13410,Catherine Cavendish,,
13411,M.R. JAMES,,
13412,Lori  Smith,,
13413,Lauralee Bliss,,
13415,Dámaso Alonso,,
13416,Ginger Booth,,
13417,Nathan Lowell,,
13418,Marko Kloos,,
13419,Chris Dietzel,,
13420,Cary Attwell,,
13421,Bey Deckard,,
13422,HST,,
13423,GRR Martin,,
13424,Q Tarantino,,
13425,R. A. Heinlein,,
13426,Guy G Kay,,
13427,Gregg Araki,,
13428,Doyle MacBrayne,,
13429,P D James,,
13430,Doug Solter,4.12,action
13431,Rafael Chirbes,,
13432,Juan Eduardo Zúñiga,,
13433,Fernando de Rojas,,
13434,Mariusz Urbanek,,
13436,Mooji,,
13437,Steve Gerber,,
13438,Don McGregor,,
13439,Amanda R. Browning,4.0,romance
13440,José Frèches,,
13441,Beijing National Museum of Chinese History,,
13442,Christoph  Martin,,
13443,Sarah  Simpson,,
13445,Katie O'Rourke,,
13446,M.C. Steve,,
13447,Dav_Pilkey,,
13448,Kristen Kittscher,4.03,contemporary
13449,Trenton Lee Stewart,,
13450,Laura   Golden,,
13451,Ruth White,,
13452,Betsy Talbot,,
13453,Press Productivity,,
13454,Eric Auxier,,
13455,Edward Platt,3.61,mystery
13456,Trevor Shane,,
13457,Russ Colchamiro,,
13458,Alex  Marshall,,
13459,Jessica Ingro,,
13460,John  Florio,,
13461,Frank Deford,,
13462,Budd Schulberg,,
13463,Edward Hancox,,
13464,Ian   Graham,,
13465,Komal Mehta,,
13466,James A. Lindsay,,
13467,Robert G. Ingersoll,,
13468,A.J. Dalton,,
13469,Peter V. Brett,,
13470,Christopher Marlowe,,
13471,Heather Haven,,
13472,Michael Opondo,,
13473,Tupac Shakur,,
13474,Ben Carson,,
13475,Eminem,,
13476,Gilles Lipovetsky,,
13477,Barnabas Piper,,
13478,Brian Fikkert,,
13479,Mark Sayers,,
13480,andy crouch,,
13481,Timothy Keller,,
13482,Kenneth    Williams,,
13483,Amber Lea Easton,,
13484,D.I. Telbat,,
13485,B.K. Dell,,
13486,Mark Romang,,
13487,David Cronenberg,,
13488,Amy Rachiele,,
13489,Avi,,
13490,L.W. Montgomery,,
13492,Justin Furstenfeld,,
13493,Neil Peart,,
13494,Hüseyin Nihal Atsız,,
13495,Ziya Gökalp,,
13496,Zeki Velidi Togan,4.16,fantasy
13497,Jordan Creed,,
13498,Heather Marie Adkins,,
13499,J.D.  Brown,3.43,fantasy
13500,Michael Angel,,
13501,Kevin J. Anderson,,
13502,Kris Rusch,,
13503,Dean Wesley Smith,,
13504,R.J. Blain,,
13505,Jamie Davis,,
13506,Aldo Carotenuto,,
13507,Alan Heathcock,,
13508,Βασίλης Ραφαηλίδης,3.95,fiction
13509,Carol Antoinette Peacock,,
13510,Deepanshu Saini,,
13512,Pablo Andrés Wunderlich Padilla,,
13513,Hesse Herman,,
13514,Ian Walkley,,
13515,Kristina Rienzi,,
13516,Harlen Coben,4.24,paranormal
13517,Christina Mandelski,,
13518,Gloria Whelan,,
13519,Pam Munoz Ryan,,
13520,God,,
13521,Maria Grazia Swan,,
13522,Rodica Mijaiche,,
13524,Eric Guindon,,
13525,Gene Wolf,,
13526,David Temrick,,
13527,JoAnne Lake,,
13529,David de Sola,,
13530,Peter Bergen,,
13531,Mark Bowden,,
13532,Bob Woodward,,
13533,Walter Isaacson,,
13534,Zac Thompson,,
13535,Rick Remender,,
13536,Daniel Kibblesmith,,
13537,Jennifer Wright,,
13538,Proclus,,
13539,William Davenant,,
13540,Ben Jonson,,
13541,Sandra Markle,,
13542,Jessica Barraco,,
13543,Larissa Brown,,
13544,Prax Venter,,
13545,Daniel Schinhofen,,
13546,Scottie Futch,,
13547,D. Rus,,
13548,Jean-Pierre Weill,,
13549,Cynthia Ozick,,
13550,Matis Weinberg,,
13551,Moshe Chaim Luzzatto,,
13552,Sašo Dolenc,,
13553,Boris Pahor,,
13554,France Bevk,,
13555,Elio Vittorini,,
13556,Edvard Kocbek,,
13557,Rebecca Brochu,,
13558,Alan Roger Currie,,
13559,Susan Jeffers,,
13560,Brad Blanton,,
13561,Mirza Asadullah Khan Ghalib,,
13562,Bedil,,
13563,Will Rivera,,
13564,Lexi Ander,,
13565,T.A. Chase,,
13566,Lydia Storm,,
13567,Virginia De Winter,,
13568,Raphael Holinshed,,
13569,Hector Boece,,
13570,Chris Widener,,
13571,Denis Waitley,,
13572,Brian Tracy,,
13573,Jim Rohn,,
13574,Shannon Donnelly,,
13575,Andrew  Yorke,,
13576,Mindy Larson,4.13,chick lit
13577,S. Evans,3.69,history
13578,ابراهیم پورداود,,
13579,Zoroaster,,
13580,Alan Fleishman,,
13581,Janaki Murali,,
13582,Robert Adams,,
13583,Elizabeth Voss,,
13584,Deb Stover,,
13586,Robin  Murphy,,
13588,محمود داوُد,,
13590,Michael Kammen,,
13591,Ellise C. Weaver,,
13592,Paul Damien,,
13593,Catherine Carswell,,
13594,Lindsey Owens,,
13595,Lily Blake,,
13596,Tera Lynn Childs,,
13597,Lily George,,
13598,Asher Jones,,
13599,Kristina Adams,,
13600,Nichele Reese,,
13601,Michelle A Valentine,,
13602,Katie Ashley,,
13603,Kim Karr,,
13604,Kelli Maine,,
13605,Ivan Amberlake,,
13606,Sergei Lukyanenko,,
13607,Donna Barker (aka Danika Bloom),,
13608,Eileen Cook,,
13609,A.J. Jacobs,,
13610,Adrienne deWolfe,,
13611,Julie Seedorf,,
13612,Barbara Johnson,,
13613,Patsy Clairmont,3.67,fantasy
13614,Jo-Marie,,
13615,JRR Tolkien/656983,4.12,fiction
13616,Cynthia Harrison,,
13617,Claudia King,,
13618,Rowena Sudbury,,
13619,Ben Vendetta,,
13620,Joe Pernice,,
13621,James Sallis,4.19,biographies
13622,Kevin Sampson,,
13623,Oda Sekar Ayu,,
13624,Amy Zhang,,
13625,Marga T,,
13626,Mike Avitabile,,
13627,Dennis Croukamp,4.26,history
13628,Editors of Scrapbooks Etc.,,
13629,Diane Hester,,
13630,عبدالرحمن أبوذكري,,
13632,Walt Shiel,,
13633,Kook Hwa Huh,,
13634,Theodore C. Jenkins,4.12,fiction
13635,Brian Lumley,,
13636,Henri de Toulouse-Lautrec,,
13637,Edgar Degas,,
13638,Jules Cheret,,
13639,P.P. Corcoran,,
13640,Stephen A. Fender,,
13641,Chris Roberts,,
13642,Eric Joyner,,
13643,Terri Rochenski,,
13644,A.J. Martinez,,
13645,Tetsuya Nomura,,
13646,J.B.   Michaels,,
13647,Norah Bennett,,
13650,A.R. Von,,
13651,Jordan Ellinger,,
13652,Craig Hansen,,
13653,Harry Kemelman,,
13654,Terry Davis,,
13655,Eden Baylee,,
13656,Laura L. Walker,,
13658,Art Edwards,,
13659,Jim Kristofic,,
13660,James Welch,,
13661,Chelsea Hoffman,,
13662,Andrew Elsass,,
13663,Max Barry,,
13664,Chris Guillebeau,,
13665,Mark Manson,,
13666,Claire Spoors,,
13667,James EL,,
13668,John Donohue,,
13669,Molly Evangeline,,
13670,Karen Witemeyer,,
13671,Roland Hess,,
13672,Joel Rosenberg,,
13673,Peggy Rothschild,,
13675,Jan Burke,,
13676,Jacki Lyon,,
13677,April Thomas,,
13678,James  Schwartz,,
13679,K. Stephens,,
13680,Karen M. Cox,,
13681,Elizabeth George Speare,,
13682,Helen Maryles Shankman,,
13683,Brittany Kayla,,
13684,Darren Shan,,
13685,Seth Skorkowsky,,
13686,Peter  Hansen,,
13687,Aleksandr Voinov,,
13688,Clare Havens,,
13689,Margery Allingham,,
13690,Claire M. Caterer,,
13691,Suzanne Scurlock-Durana,,
13692,John Upledger,,
13693,Laurie Lucking,,
13694,Erica  Alexander,,
13696,Grigory Ryzhakov,,
13697,H. Murakami,,
13698,R. Dahl,,
13699,Brian Moreland,,
13700,Stephen G. Post,,
13701,John Templeton,,
13702,Sean Conley,,
13703,William Appleman Williams,,
13704,Fred Harvey Harrington,,
13705,Howard K. Beale,,
13706,Merle Curti,,
13707,James Leighton,,
13708,Ben Mezrich,,
13709,Francisco Faus,,
13710,Nona Mae King,,
13711,Anna St. James,,
13713,Ignacio Rodriguez Thiery,,
13714,Javier Marías,,
13715,Frederik L. Schodt,,
13716,Michelle Kopra,,
13717,Creep Creepersin,,
13718,Lars Guignard,,
13720,G.R. Yeates,,
13721,Giorgos Seferis,,
13722,Étienne Geoffroy Saint-Hilaire,,
13723,Molière,,
13724,Miroslav Krleža,,
13725,Raymond Aron,,
13726,Kalidasa,,
13727,Gotthold Ephraim Lessing,,
13728,Alain Fournier,,
13729,The bible,,
13730,David Strauss,,
13731,R. Jay Magill Jr.,,
13732,Andrew Delbanco,,
13733,Arthur M. Schlesinger Jr.,,
13734,Hammurabi,,
13735,C. Vann Woodward,,
13736,Howard K Beale,,
13737,Bill Clinton,,
13738,J. William Fulbright,,
13739,Nick Bostrom,,
13740,John Leslie,,
13741,Alan Carter,,
13742,Hillary Jordan,,
13743,Mary Glickman,,
13744,Pierre Louys,,
13745,Sara Rosett,,
13746,Masami Kurumada,,
13747,Ford Madox Ford,,
13748,Herbert Blumer,,
13749,George Herbert Mead,,
13750,Hiro Mashima,,
13751,Nobuhiro Watsuki,,
13752,Darien Gee,,
13753,Katie Crouch,3.21,fiction
13754,Josephine Humphreys,,
13755,Hans Selye,,
13756,أحمد خيري العمري,,
13757,Ernest Rhys,,
13758,E. Rose Sabin,,
13759,Samantha Shannon,,
13760,Buddy Holly,,
13761,Chuck Berry,,
13762,Elwyn Tate,,
13763,John Tenniel,,
13764,Louisa Mary Alcott,,
13765,Charles Kingsley,,
13766,John Keegan,,
13767,Peter Fleming,,
13768,Jennifer Vanderbes,,
13769,Jane     Kelley,,
13770,Baldomero Fernández,,
13771,F.S. Fitzgerald,,
13772,Leopoldo Lugones,,
13773,Enrique Lihn,,
13774,Charlie Parker,,
13775,Bergson,,
13776,Desiderius Erasmus,,
13777,Maggie Tiojakin,,
13778,Jennifer Laurens,,
13779,Scott Spencer,,
13780,Prima Santika,,
13781,Rhein Fathia,,
13782,William Friedkin,,
13783,Eamon Duffy,,
13784,Gordon Rupp,,
13785,Owen Chadwick,,
13786,Alfred Tennyson,,
13787,Arthur Henry Hallam,,
13788,Carolyn Jourdan,,
13789,Joseph Pearce,,
13790,Josh Waitzkin,,
13791,Bruce Pandolfini,,
13792,Michelangelo,3.76,horror
13793,Anne Easter Smith,,
13794,Álvares de Azevedo,,
13795,Lord George Gordon Byron,,
13796,Francis Scott Fitzgerald,,
13797,Christina Stead,,
13798,Thomas Berger,,
13799,George R Martin,,
13800,Shane K.P. O'Neill,,
13801,Jana Oliver,,
13802,Ted Hughes,,
13803,Samuel Taylor Coleridge,,
13804,Sandra Gulland,,
13806,Arthur Schnitzler,,
13807,Hugo von Hofmannsthal,,
13808,Hank Williams,,
13809,Flea,,
13810,Dizzy Gillespie,,
13811,Miles Davis,,
13812,George Buchanan,,
13813,Oliver Cromwell,,
13814,Henry Clay,,
13815,Christina  McDonald,,
13816,Kimberly Belle,,
13817,Mary Kubica,,
13818,Heather Gudenkauf,,
13824,Alafair Burke,,
13825,Lisa  Regan,,
13826,Pamela Ann,,
13827,Mary Lawson,,
13828,Karen Russell,,
13829,Kevin Brockmeier,,
13830,Scott Snyder,,
13831,Adam Rutherford,,
13832,Steve Jones,,
13833,John Millington Synge,,
13834,Malcolm X,,
13835,Marcus Garvey,,
13836,W.E.B. Du Bois,,
13837,Alexander Crummell,,
13838,Tony DiTerlizzi,,
13839,Mark R. Levin,,
13840,Edwin Meese III,,
13841,James Madison,,
13842,Jack E. Levin,,
13843,John Jay,,
13844,Eric Hoffer,,
13845,Alexander Hamilton,,
13846,Bob Grant,,
13847,Robert H. Bork,,
13848,Sonja Yoerg,,
13849,Ivan Doig,,
13850,Erik Marcus,,
13851,Peter Singer,,
13852,D.C. Talk,,
13853,The Holy Bible,,
13854,Panini,,
13855,Pierre de Fermat,,
13856,Edward Feser,,
13857,Antoine Lavoisier,,
13858,Charles Dupuis,,
13859,Antoine Destutt de Tracy,,
13860,Dugald Stewart,,
13861,Buffon,,
13862,Marquis de Condorcet,,
13863,Neil deGrasse Tyson,,
13864,Ann Druyan,,
13865,Seth McFarlane,,
13866,Rod Stewart,,
13867,Leadbelly,,
13868,Jack Elliot,,
13869,Al Jolson,,
13870,Herbert Wells,,
13871,Sara Benincasa,,
13872,Jude Ryan,,
13873,Sally Dubats,,
13874,Shirley Maclaine,,
13875,Karma Wilson,,
13876,Helen Lester,,
13877,Kevin Henkes,,
13878,António Nobre,,
13879,Camilo Pessanha,,
13880,Bernard le Bovier de Fontenelle,,
13881,Nicolas Malebranche,,
13882,Francis Hutcheson,,
13883,George Berkeley,,
13884,Cleanthes,,
13885,Zeno of Citium,,
13886,Alexander de Tocqueville,,
13887,Saint Augustine,,
13888,Duns Scotus,,
13889,Violet Jacob,,
13890,Will Buckingham,,
13891,Napoleón Bonaparte,,
13892,Jung,,
13893,Yeats,,
13894,Lycurgus,,
13895,Fernando Savater,,
13896,Horace,,
13897,Daniel Marks,,
13898,Ally Carter,,
13899,Thackeray,,
13900,Jack Black,,
13901,Eric Poole,,
13902,Theodore Sturgeon,,
13903,Walter Pater,,
13904,Paul G. Bens Jr.,,
13906,Han Ong,,
13907,Johnny Byrne,,
13908,Trebor Healey,,
13909,Yehuda Amichai,,
13910,Lois-Ann Yamanaka,,
13911,Avery Williams,,
13912,Zilpha Keatley Snyder,,
13913,Lissa Price,,
13914,Rachel Hartman,,
13915,Courtney Allison Moulton,,
13916,Elena Poniatowska,,
13917,Ariel Dorfman,,
13918,Eduardo Galeano,,
13919,Benedetto Croce,,
13920,Lev Tolstoy,,
13921,Primo Levi,,
13922,Henrik Arnold Wergeland,,
13923,Bjørnstjerne Bjørnson,,
13924,George Brandes,,
13925,Peter Taylor,,
13926,Julian T. Jackson,,
13927,Tony Judt,,
13928,Maurice Agulhon,,
13929,Kriegel Annie,,
13930,Alberto Girri,,
13931,Enrique Molina,,
13932,Olga Orozco,,
13933,Edgar Bayley,,
13934,Terrance Dicks,,
13935,Brian Hayles,4.33,biographies
13936,Alan  Lee,,
13937,Georgiana Burne-Jones,,
13938,Mary Wollstonecraft Shelley,,
13939,Maria Edgeworth,,
13940,Aleta L. Williams,,
13941,Global Fund for Children,,
13942,Arabia,4.03,fantasy
13943,Wahida Clark,3.68,romance
13944,Shani Greene-Dowdell,,
13945,Michelle Obama,,
13946,Nakia R. Laushaul,,
13948,Ben Burgess Jr.,,
13949,Monica Mathis-Stowe,,
13950,Daniel C. Dennett Jr.,,
13951,Dawkins,,
13952,Turing,,
13953,Hume,,
13954,Darwin,,
13955,Herbert M. Shelton,,
13956,Isaac Jennings,,
13957,Sylvester Graham,3.62,comedy
13958,Russell Thacher Trall,,
13959,David Bohm,,
13960,Jan Potocki,,
13961,William  James,,
13962,Henry A. Murray,,
13963,Kurt Goldstein,,
13964,Jordan B. Peterson,,
13965,Rick R. Reed,,
13966,Susan  Wilson,4.04,fiction
13967,John Gardener,,
13968,Raka Ibrahim,,
13969,Eka Kurniawan,,
13970,Angelina Enny,,
13972,Ayu Welirang,,
13973,Arswendo Atmowiloto,,
13974,Dee,,
13975,Djokolelono,,
13976,Nukila Amal,,
13977,Logan Lo,,
13978,Mario Puzo,,
13979,Sawney Hatton,,
13980,Jason Brannon,,
13981,Anne C. Petty,,
13982,Heather Blanton,,
13983,Marlys Millhiser,,
13984,Tracie Peterson,,
13985,Richard  Taylor,,
13986,Ryle,,
13987,Chisholm,,
13988,John H. Sibley,,
13989,Bill Evans,,
13990,Velazquez,,
13991,Lesia Ukrainka,,
13992,Олена Пчілка,,
13993,Михайло Драгоманов,,
13994,Mawil,,
13995,Cassandra Golds,,
13996,Nicholas Stuart Gray,,
13997,Casey  White,,
13998,Leto Spirit Blackman,,
13999,Aleron Kong,,
14000,Neal Gaiman,,
14001,Keith Douglas,,
14002,Isaac Rosenberg,,
14003,Joe  Sharp,,
14004,S.P. Miskowski,,
14005,Janet Malcolm,,
14006,Delia J. Colvin,,
14007,Grace R. Duncan,,
14008,Voltiare,,
14009,Georges Cuvier,,
14010,Ignaz Venetz,,
14011,Miranda King,,
14012,Ripley Patton,,
14013,C.L. Swinney,,
14014,Martine Bailey,,
14015,Jordan Harper,,
14016,Harry Leslie Smith,,
14017,Elvira Baryakina,,
14019,Aleksey Nikolayevich Tolstoy,,
14020,Isaak Babel,,
14021,Ivan Bunin,,
14022,Pet Torres,,
14023,Vitor Martins,,
14024,Becky Albertalli,,
14025,Crystal Connor,,
14026,Dean R. Koontz,,
14027,Phil Giunta,,
14028,Brian Barnett,,
14029,William Pauley III,,
14030,P.D. Workman,,
14031,Marla Martenson,,
14032,Valerie Harper,,
14033,Mary Tyler Moore,,
14034,Joan Davis,,
14035,Jackie Gleason,,
14036,Angie  Taylor,,
14037,Todd May,,
14038,J.A. Coffey,,
14039,Alfred de Vigny,3.79,fiction
14040,Swami Abhedananda,,
14041,Vivekananda,,
14042,Ramakrishna,,
14043,Candace Walsh,,
14044,Lisa Jensen,,
14045,Darlene Lancer,,
14046,Hal Stone,,
14047,Jeanne De Salzmann,,
14048,Gen LaGreca,,
14049,James Ryan Daley,,
14050,Machado de Assis,,
14051,Amy Friedman,,
14052,R.M. ArceJaeger,,
14053,Gwendolyn M. Plano,,
14056,Ronen Kauffman,,
14057,Glen E. Friedman,,
14058,MALCOM GLADWELL,,
14059,Thomas Kyd,3.59,fiction
14060,D.M. Thomas,,
14061,Anna Akhmatova,,
14062,Joseph Cornell,,
14063,Emily Gerard,,
14064,John Galt,,
14065,A.E. van Vogt,,
14066,Wells,,
14067,Anne Brontë,,
14068,Charles Reade,,
14069,E.R. Eddison,3.86,fiction
14070,Krishnamurti,,
14071,Dickens,,
14072,Mary Brunton,,
14073,Fanny Burney,,
14074,Sergio Toppi,,
14075,Alex Toth,,
14076,Dave Cullen,,
14077,Erich Maria Remarque author Harper Lee,,
14078,Warren Zevon,,
14079,William Sears,,
14080,Lisa Bloom,,
14081,Gloria Allred,,
14082,Adele Faber,,
14083,Haim G. Ginott,,
14084,James I,,
14085,King of Scots,,
14086,David Lindsay,,
14087,William March,,
14088,Roger Casement,,
14089,Charles Altamont Doyle,,
14090,Joseph Bell,,
14091,Fortuné du Boisgobey,,
14092,Thomas Babington Macaulay,,
14093,Oliver Goldsmith,,
14094,Stephen Crane,,
14095,Antoni Malczewski,,
14096,Stefan Żeromski,,
14097,Lamartine,,
14098,Evelyn Husband,,
14099,Antoine Watteau,,
14100,Edward Carpenter,,
14101,Samuel Butler,,
14102,Susan Branch,,
14103,Living Imagination,,
14104,ChildHood,,
14105,Jonathan Haidt,,
14106,Wiley Cash,,
14107,Bobbie Ann Mason,,
14108,Chekov,,
14109,Suzanne (Sue) Corso,,
14110,Havelock Ellis,,
14111,Amos Bronson Alcott,,
14112,Leigh Brackett,,
14113,Edmond Hamilton,,
14114,Henry Kuttner,,
14115,Lisa McMann,,
14116,George Meredith,,
14117,Thomas Gray,,
14118,Valeria Luiselli,,
14119,Lou Andreas-Salomé,,
14120,Alfred Lord Tennyson,,
14121,Franz Werfel,,
14122,Spencer Johnson,,
14123,Kenneth H. Blanchard,,
14124,Alice   Miller,,
14125,Lloyd Demause,,
14126,Jean-François Millet,4.01,history
14127,Cath Crowley,4.07,comedy
14128,Nazim Hikmet,,
14129,Ilya Ehrenburg,,
14130,Frank King,,
14131,William McIlvanney,,
14132,Leif Gregersen,,
14133,Nick Bantock,,
14134,Barbara Hodgson,,
14135,Mike  Davis,,
14136,Garrett Eckbo,,
14137,William Saroyan,,
14138,Sappho,,
14139,Kobayashi Issa,,
14140,Matsuo Bashō,,
14141,Chris Hedges,,
14142,Robert Lowell,,
14143,Theodore Roethke,,
14144,Paul Delvaux,,
14145,Salvador Dalí,,
14146,Adolf Bastian,,
14147,Abraham Maslow,,
14148,Johann Bachofen,,
14149,Heinrich Zimmer,,
14150,James Frazer,,
14151,Gabor Maté,,
14152,Hawthorne,,
14153,Bely,,
14154,Lermontov,,
14155,Pushkin,,
14156,Turgenev,,
14157,Milton,,
14158,Pascal Pia,,
14159,Barbara Kruger,,
14160,Jenny Holzer,,
14161,Petrarch,,
14162,Léon Tolstoï,,
14163,Troy CLE,,
14164,ECT,,
14165,James Wesley Rawles,,
14166,Emma McLaughlin,,
14167,T. Harv Eker,,
14168,Marshall Sylver,,
14169,Reşad Ekrem Koçu,,
14170,Yaşar Kemal,,
14171,Luis Vélez de Guevara,,
14172,Kropotkin,,
14173,Stanley G. Weinbaum,,
14174,Ellen Datlow,,
14175,Apuleius,,
14176,Robert W. Wood,,
14177,Hypatia,,
14178,Konstantin Tsiolkovsky,,
14179,Richard  Adams,,
14180,Ronald Lockley,,
14181,Ernst Mayr,,
14182,George Gaylord Simpson,,
14183,Arturo Pérez-Reverte,,
14184,Benito Pérez Galdos,,
14185,Peter Carey,,
14186,Russell Hoban,,
14187,Martin Luther King Jr.,,
14188,Reinhold Niebuhr,,
14189,Howard Thurman,,
14190,Theodore Parker,,
14191,Bill Piper,,
14192,Lewis Bayly,,
14193,Steve  Harvey,,
14194,Whoopi Goldberg,,
14195,Ed Gorman,,
14196,Ramana Maharishi,,
14197,Anna Katherine Green,,
14198,John Davidson,,
14199,Brad Johnson,,
14200,Cornelius Agrippa,,
14201,Johannes Trithemius,,
14202,William Gaines,,
14203,Al Feldstein,,
14204,Dee Brown,,
14205,Oscar Hertwig,,
14206,John Herschel,,
14207,Téa Obreht,,
14208,Sheila Burnford,,
14209,David Hewson,,
14210,Stephanie Myers,,
14211,Seth Grahame-Smith,,
14212,Kelly Williams Brown,,
14213,Judith Martin,,
14214,Janet Gurtler,,
14215,Jerry A. Coyne,,
14216,Thomas Hunt Morgan,3.76,fiction
14217,Nathan M. Farrugia,,
14218,Marc Laidlaw,,
14219,Damon Lindelof,,
14220,Nicole Reed,,
14221,Mary Janice Davidson,,
14222,Gina L. Maxwell,,
14223,S. J. Day,,
14224,Barbara Hannah,,
14225,Emma Jung,,
14226,Paul Levitz,,
14227,Lauren Myracle,,
14228,Raymond  Francis,,
14229,N.K. Jemisin,,
14230,Dymytrii Tuptalo,,
14231,Ina May Gaskin,,
14232,Grantly Dick-Read,,
14233,Jacob Grimm,,
14234,Lucy Grealy,,
14235,Germaine Greer,,
14236,Elspeth Cooper,,
14237,Chuck Dixon,,
14238,M.H. Abrams,,
14239,I.A. Richards,,
14240,Tite Kubo,,
14241,Shigeru Mizuki,,
14242,Kate Douglas Wiggin,,
14243,Steph Campbell,3.27,fiction
14244,Lacey Weatherford,,
14246,Kailin Gow,3.66,ebooks
14247,Lisa  Lim,,
14248,N.M. Facile,,
14249,Howard Fast,,
14250,Hugo Grotius,,
14251,Robert Filmer,,
14252,Ludwig Binswanger,,
14253,Basilides,,
14254,Sabina Spielrein,,
14255,Otto Gross,,
14256,Jonathan L. Howard,,
14257,Chögyam Trungpa Rinpoche,,
14258,Tonya Hurley,,
14260,Christopher  Rice,,
14261,Stan Rice,,
14262,Shams-i Tabrizi,3.53,young adult
14263,Samih al-Qasim,,
14264,Otto von Bismarck,,
14265,Houston Stewart Chamberlain,,
14266,Lothrop Stoddard,,
14267,Madison Grant,,
14268,Joseph-Arthur de Gobineau,,
14269,Napoleon,,
14270,Frederick the Great,,
14271,Dietrich Eckart,,
14272,Gottfried Feder,,
14273,Frank Bettger,,
14274,Orrin Woodward,,
14275,gary north,,
14276,R.C. Sproul,,
14277,Shira Anthony,,
14278,J.L. Merrow,,
14279,Cat Winters,,
14280,John Passarella,,
14281,Jackie Chan,,
14282,Étienne de La Boétie,,
14283,Lew Rockwell,,
14284,Murray Rothbard,,
14285,Lazzaro Spallanzani,,
14286,Anthony Ashley-Cooper,,
14287,John Toland,4.09,fiction
14288,Josie Brown,,
14289,Julie Carobini,,
14290,Rene Gutteridge,,
14291,Milda Harris,,
14292,David Stahler Jr.,,
14293,فاروق جويدة,,
14295,Rodney Ross,,
14296,A.D. Starrling,,
14297,Angie Stanton,,
14299,Amish Tripathi,,
14301,Victor Cousin,,
14302,Vuk Karadžić,,
14303,Constantin Pecqueur,,
14304,François Guizot,,
14305,Moses Hess,,
14306,Baron d'Holbach,,
14307,Claude Adrien Helvétius,,
14308,Alexander Ostrovsky,,
14309,Kenneth L. Graham,,
14310,Eric S. Nylund,,
14311,Edith Nesbit,,
14312,Eric Rücker Eddison,,
14313,Howard Jacobson,,
14314,Zola Emile Zola,,
14315,Noah Hawley,,
14316,Tennyson,3.73,fiction
14317,SY Agnon,,
14318,Francis Chan,,
14319,Joni Erikson Tada,,
14320,John F. MacArthur Jr.,,
14321,Maria Dahvana Headley,,
14322,Helen Oyeyemi}[author: Angela Carter,,
14323,محمد عفيفي,,
14324,أنيس منصور,,
14325,عباس محمود العقاد,,
14326,عبد الرحمن بدوي,,
14327,Ernesto Guevara Lynch,,
14328,The Talisman,,
14329,The Fixer,,
14330,James D. Watson,3.25,mystery
